days_to_return_request,return_window_days,within_return_window,order_value_inr,discount_applied,discount_percent,customer_total_orders,customer_past_returns,customer_return_rate,customer_account_age_days,same_address_accounts,item_returned_matches_order,delivery_confirmed,claimed_non_delivery,return_pickup_attempted,return_pickup_successful,return_request_weekday,return_after_weekend,refund_amount_inr,previous_fraud_flag,support_contacts_pre_return,refund_ratio,high_value_high_returner,new_account_flag,multi_account_flag,false_non_delivery,pickup_failed_flag,discount_abuse_flag,weekend_return_flag,pre_return_support_flag,return_reason_enc,item_condition_enc,cat_accessories,cat_clothing,cat_electronics,cat_footwear,cat_home_decor
5,30,1,3334.42,1,46,5,8,1.0,180,1,0,1,0,1,1,1,1,3285.69,0,1,0.9854,1,0,0,0,0,1,1,0,2,2,0,1,0,0,0
16,14,0,2732.1,0,0,5,2,0.4,913,2,1,1,0,1,1,1,1,2595.5,0,1,0.95,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0
2,14,1,2323.87,0,0,9,3,0.333,176,1,1,1,1,1,1,1,1,2210.65,1,3,0.9513,0,0,0,1,0,0,1,1,1,2,0,1,0,0,0
14,14,1,2305.25,1,24,29,2,0.069,1401,1,1,1,0,1,1,6,0,2189.99,0,0,0.95,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
3,30,1,3399.46,1,23,15,5,0.333,348,1,1,1,1,1,0,0,1,3278.95,1,3,0.9646,0,0,0,1,1,0,1,1,2,2,0,0,0,1,0
18,30,1,287.69,1,22,14,1,0.071,1573,1,1,1,0,1,1,5,0,273.31,0,0,0.95,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0
9,14,1,810.73,0,0,24,3,0.125,186,1,1,1,0,1,1,3,0,770.19,0,1,0.95,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
9,14,1,1576.0,0,0,21,3,0.143,921,1,1,1,0,1,1,5,0,1497.2,0,0,0.95,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
28,14,0,3557.59,1,68,17,5,0.294,295,1,1,1,0,1,1,4,0,3455.84,1,0,0.9714,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0
14,14,1,2605.86,1,15,16,0,0.0,1597,1,1,1,0,1,1,0,1,2475.57,0,0,0.95,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0
14,14,1,886.37,1,5,26,3,0.115,425,1,1,1,0,1,1,6,0,842.05,0,1,0.95,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0
19,14,0,1182.05,0,0,28,1,0.036,559,2,1,1,0,1,1,1,1,1122.95,0,0,0.95,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
15,30,1,520.87,0,0,22,0,0.0,1386,1,1,1,0,1,1,1,1,494.83,0,1,0.95,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
14,7,0,2399.09,1,19,6,2,0.333,168,1,1,1,0,1,1,2,0,2279.14,0,0,0.95,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0
8,30,1,903.61,0,0,26,0,0.0,572,1,1,1,0,1,1,1,1,858.43,0,1,0.95,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
14,14,1,1655.02,1,21,12,1,0.083,1371,1,1,1,0,1,1,5,0,1572.27,0,0,0.95,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0
15,14,0,2004.62,0,0,4,0,0.0,939,1,1,1,0,1,1,6,0,1904.39,0,0,0.95,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
14,14,1,1294.94,0,0,1,3,1.0,509,1,1,1,0,1,1,5,0,1230.19,0,2,0.95,0,0,0,0,0,0,0,1,3,2,0,0,1,0,0
5,14,1,1583.77,0,0,23,3,0.13,1529,1,1,1,0,1,1,5,0,1504.58,0,1,0.95,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
7,7,1,4902.06,1,33,2,3,1.0,325,1,1,1,0,1,0,1,1,4805.28,0,2,0.9803,1,0,0,0,1,1,1,1,2,2,0,1,0,0,0
3,14,1,1599.86,1,17,12,3,0.25,1762,1,1,1,0,1,1,1,1,1519.87,0,1,0.95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7,30,1,588.22,1,23,10,1,0.1,1360,1,1,1,0,1,0,1,1,558.81,0,0,0.95,0,0,0,0,1,0,1,0,2,1,0,1,0,0,0
14,14,1,2171.17,0,0,12,0,0.0,900,1,1,1,0,1,0,2,0,2062.61,0,0,0.95,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
16,7,0,1289.34,0,0,1,2,1.0,1055,1,1,1,0,1,1,0,1,1224.87,0,0,0.95,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0
9,30,1,901.98,0,0,2,3,1.0,836,1,1,1,0,1,1,4,0,856.88,0,1,0.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6,7,1,1458.18,1,6,12,3,0.25,1480,1,1,1,0,1,1,4,0,1385.27,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,30,1,500.0,1,28,4,4,1.0,177,3,0,1,0,1,1,2,0,482.94,1,0,0.9659,0,0,1,0,0,0,0,0,3,2,1,0,0,0,0
1,7,1,1807.92,0,0,8,9,1.0,262,3,0,1,1,1,1,3,0,1756.48,1,2,0.9715,0,0,1,1,0,0,0,1,2,0,0,1,0,0,0
6,7,1,1502.14,0,0,23,2,0.087,681,1,1,1,0,1,1,6,0,1427.03,0,0,0.95,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0
5,30,1,4019.15,1,12,6,6,1.0,163,1,0,1,1,1,0,2,0,3878.55,1,0,0.965,1,0,0,1,1,0,0,0,1,2,0,0,0,1,0
18,14,0,200.0,0,0,6,0,0.0,1667,1,1,1,0,1,1,3,0,190.0,0,1,0.95,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
16,7,0,2736.95,1,16,23,1,0.043,542,1,1,1,0,1,1,2,0,2600.1,0,1,0.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,7,0,2276.31,1,62,4,6,1.0,268,1,0,1,0,1,1,0,1,2197.4,1,2,0.9653,0,0,0,0,0,1,1,1,4,2,0,1,0,0,0
8,30,1,1905.75,1,11,21,0,0.0,440,1,1,1,0,1,1,1,1,1810.46,0,0,0.95,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0
15,7,0,3689.16,0,0,9,2,0.222,134,2,1,1,0,1,1,0,1,3504.7,0,1,0.95,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3,14,1,2603.32,1,14,19,3,0.158,89,2,1,1,1,1,1,0,1,2411.21,0,3,0.9262,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0
20,30,1,2443.47,0,0,12,3,0.25,189,1,1,1,0,1,0,1,1,2321.3,0,0,0.95,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2,14,1,3132.83,1,37,16,5,0.312,106,1,1,1,0,1,1,1,1,2974.68,0,0,0.9495,0,0,0,0,0,1,1,0,2,2,0,1,0,0,0
14,14,1,2118.76,1,14,3,1,0.333,136,1,1,1,0,1,1,1,1,2012.82,0,1,0.95,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
19,14,0,1256.79,0,0,15,3,0.2,1536,1,1,1,0,1,1,0,1,1193.95,0,0,0.95,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7,14,1,1589.35,0,0,2,0,0.0,162,1,1,1,0,1,1,1,1,1509.88,0,1,0.95,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0
7,30,1,200.0,0,0,6,2,0.333,194,1,1,1,0,1,1,1,1,190.0,0,1,0.95,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
8,14,1,200.0,0,0,27,3,0.111,398,2,1,1,0,1,1,5,0,190.0,0,0,0.95,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0
13,14,1,881.74,0,0,18,2,0.111,235,1,1,1,0,1,1,2,0,837.65,0,0,0.95,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
11,14,1,869.8,1,12,29,2,0.069,1074,1,1,1,0,1,1,3,0,826.31,0,1,0.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,30,1,1279.77,0,0,1,1,1.0,1337,1,1,1,0,1,1,1,1,1215.78,0,0,0.95,0,0,0,0,0,0,1,0,4,1,0,0,0,0,1
16,14,0,2187.34,1,19,18,3,0.167,361,1,1,1,0,1,0,3,0,2077.97,0,1,0.95,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
6,14,1,1947.46,0,0,9,1,0.111,1552,1,1,1,0,1,1,6,0,1850.09,0,0,0.95,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0
6,30,1,2431.63,1,13,2,3,1.0,393,1,0,1,0,0,0,0,1,2404.16,1,0,0.9887,0,0,0,0,0,0,1,0,3,2,0,0,0,1,0
16,7,0,1526.19,1,13,19,1,0.053,515,1,1,1,0,1,1,0,1,1449.88,0,0,0.95,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0
18,7,0,719.88,0,0,3,3,1.0,659,1,1,1,0,1,1,5,0,683.89,0,0,0.95,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
18,14,0,761.47,1,7,24,3,0.125,1326,1,1,1,0,1,1,4,0,723.4,0,0,0.95,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
14,30,1,1320.37,1,20,27,1,0.037,1253,1,1,1,0,1,1,5,0,1254.35,0,0,0.95,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6,14,1,2503.33,0,0,8,0,0.0,1152,1,1,1,0,1,1,3,0,2378.16,0,1,0.95,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0
7,7,1,4291.01,1,14,3,4,1.0,259,2,0,1,0,1,1,4,0,4260.46,0,3,0.9929,1,0,0,0,0,0,0,1,1,2,0,0,1,0,0
16,14,0,685.07,1,11,21,2,0.095,138,1,1,1,0,1,1,3,0,650.82,0,1,0.95,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
19,14,0,2096.57,1,42,4,3,0.75,102,1,0,1,0,1,1,4,0,2083.47,1,0,0.9938,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0
9,7,0,1100.23,0,0,15,3,0.2,606,1,1,1,0,1,1,5,0,1045.22,0,0,0.95,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,14,1,368.02,0,0,15,3,0.2,1582,1,1,1,0,1,1,5,0,349.62,0,0,0.95,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6,7,1,500.12,1,20,18,4,0.222,98,3,0,1,0,1,0,1,1,476.54,1,2,0.9529,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
3,7,1,884.67,0,0,9,6,0.667,225,2,0,1,0,1,0,0,1,829.69,1,1,0.9379,0,0,0,0,1,0,1,0,3,2,0,0,0,1,0
19,14,0,2498.5,0,0,7,2,0.286,749,1,1,1,0,1,1,1,1,2373.57,0,0,0.95,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
3,14,1,4096.81,1,43,11,8,0.727,261,1,1,1,1,1,0,2,0,4050.93,1,2,0.9888,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0
8,7,0,1884.61,0,0,29,3,0.103,1748,1,1,1,0,1,1,3,0,1790.38,0,2,0.95,0,0,0,0,0,0,0,1,3,2,0,0,0,1,0
5,14,1,1939.25,1,16,14,3,0.214,1484,1,1,1,0,1,1,0,1,1842.29,0,0,0.95,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
16,14,0,1665.61,1,16,5,1,0.2,293,1,1,1,0,1,1,6,0,1582.33,0,0,0.95,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0
8,30,1,1146.17,1,9,9,3,0.333,248,1,1,1,0,1,1,4,0,1088.86,0,0,0.95,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
15,7,0,2962.22,1,35,16,3,0.188,175,3,0,1,0,1,1,2,0,2921.3,1,0,0.9862,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0
15,14,0,2077.84,1,15,17,8,0.471,113,2,0,1,0,1,1,3,0,1958.46,0,3,0.9425,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0
20,7,0,1635.44,1,15,20,0,0.0,1140,1,1,1,0,1,1,5,0,1553.67,0,0,0.95,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,30,1,4317.68,1,32,10,3,0.3,41,2,0,1,0,1,0,0,1,4150.64,0,3,0.9613,0,0,0,0,1,0,1,1,4,2,0,0,0,1,0
9,30,1,2790.39,1,15,11,7,0.636,276,1,0,1,0,1,1,0,1,2535.62,1,3,0.9087,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0
3,7,1,200.0,1,22,18,3,0.167,320,1,1,1,0,1,1,1,1,190.0,0,1,0.95,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0
11,30,1,973.17,1,11,28,2,0.071,758,1,1,1,0,1,1,4,0,924.51,0,0,0.95,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
8,14,1,2088.88,0,0,12,1,0.083,960,1,1,1,0,1,1,3,0,1984.44,0,1,0.95,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1
11,14,1,1386.56,0,0,17,1,0.059,577,1,1,1,0,1,1,5,0,1317.23,0,0,0.95,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
5,14,1,2356.59,1,7,16,2,0.125,927,1,1,1,0,1,1,4,0,2238.76,0,0,0.95,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
7,30,1,335.35,0,0,9,2,0.222,507,1,1,1,0,1,1,1,1,318.58,0,0,0.95,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
25,14,0,1987.98,1,26,12,5,0.417,111,1,0,1,0,1,0,3,0,1980.35,0,3,0.9962,0,0,0,0,1,0,0,1,3,3,0,1,0,0,0
17,14,0,1381.26,0,0,11,1,0.091,700,1,1,1,0,1,1,5,0,1312.2,0,0,0.95,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,14,1,1322.32,1,12,7,3,0.429,762,1,0,1,0,1,1,0,1,1256.2,0,0,0.95,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0
10,14,1,3073.86,0,0,26,1,0.038,1178,1,1,1,0,1,1,5,0,2920.17,0,0,0.95,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0
13,7,0,1512.27,0,0,5,1,0.2,745,1,1,1,0,1,1,5,0,1436.66,0,0,0.95,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0
8,14,1,1128.81,0,0,13,1,0.077,258,1,1,1,0,1,1,4,0,1072.37,0,0,0.95,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0
14,14,1,1135.09,0,0,21,1,0.048,113,1,1,1,0,1,1,2,0,1078.34,0,0,0.95,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
9,14,1,1737.33,0,0,14,1,0.071,883,1,1,1,0,1,1,6,0,1650.46,0,0,0.95,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
2,14,1,2347.09,1,19,6,7,1.0,13,3,0,0,0,1,0,6,0,2120.58,1,0,0.9035,0,1,1,0,1,0,0,0,3,0,0,1,0,0,0
5,30,1,1617.06,1,9,29,1,0.034,1466,1,1,1,0,1,1,5,0,1536.21,0,1,0.95,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7,7,1,1214.54,1,18,9,1,0.111,609,1,1,1,0,1,1,5,0,1153.81,0,0,0.95,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0
19,14,0,1153.16,1,20,15,1,0.067,1311,1,1,1,0,1,1,3,0,1095.5,0,0,0.95,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
20,7,0,1133.76,1,12,22,0,0.0,137,1,0,1,0,1,1,5,0,1077.07,0,0,0.95,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0
9,14,1,1737.45,0,0,3,3,1.0,474,1,1,1,0,1,1,2,0,1650.58,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,14,1,1410.41,1,14,23,0,0.0,762,1,1,1,0,1,1,2,0,1339.89,0,0,0.95,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
5,14,1,258.09,0,0,8,1,0.125,1670,2,1,1,0,1,1,4,0,245.19,0,0,0.95,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0
18,30,1,3933.33,1,10,4,8,1.0,380,2,0,1,0,1,1,6,0,3889.16,0,0,0.9888,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1
6,14,1,1886.7,1,23,2,9,1.0,245,1,0,1,0,1,1,1,1,1849.2,0,1,0.9801,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0
11,14,1,289.09,1,7,4,2,0.5,708,1,1,1,0,1,0,0,1,274.64,0,0,0.95,0,0,0,0,1,0,1,0,1,3,0,0,0,1,0
8,7,0,1549.17,0,0,5,2,0.4,1159,1,1,1,0,1,1,5,0,1471.71,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13,14,1,1763.83,0,0,9,0,0.0,1502,1,1,0,1,1,1,6,0,1675.64,0,1,0.95,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
4,7,1,2815.33,1,49,11,5,0.455,349,1,1,1,1,1,1,5,0,2792.37,1,1,0.9918,0,0,0,1,0,1,0,0,0,3,0,1,0,0,0
3,30,1,4036.3,1,45,14,7,0.5,143,1,1,1,0,1,1,1,1,4034.68,0,2,0.9996,1,0,0,0,0,1,1,1,4,2,0,0,0,1,0
17,7,0,200.0,0,0,22,1,0.045,653,1,1,1,0,1,1,5,0,190.0,0,0,0.95,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
19,14,0,2903.51,1,23,1,2,1.0,1070,1,1,1,0,1,1,1,1,2758.33,0,0,0.95,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0
18,14,0,1063.24,0,0,11,2,0.182,419,1,1,1,0,1,1,3,0,1010.08,0,0,0.95,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0
20,14,0,200.0,0,0,1,3,1.0,663,1,1,1,0,1,1,1,1,190.0,0,0,0.95,0,0,0,0,0,0,1,0,4,1,0,1,0,0,0
8,30,1,1229.52,1,11,27,3,0.111,505,1,1,1,0,1,1,2,0,1168.04,0,0,0.95,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0
8,7,0,1400.78,0,0,8,0,0.0,1396,1,1,1,0,1,1,6,0,1330.74,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,30,1,1707.71,0,0,11,3,0.273,1397,1,1,1,0,1,1,3,0,1622.32,0,1,0.95,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0
15,14,0,2535.01,1,16,17,2,0.118,493,1,1,1,0,1,1,1,1,2408.26,0,0,0.95,0,0,0,0,0,0,1,0,4,1,0,0,0,1,0
6,14,1,3035.37,0,0,17,0,0.0,1671,1,1,1,0,1,1,6,0,2883.6,0,0,0.95,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0
15,7,0,1121.74,0,0,19,1,0.053,1278,1,1,1,0,1,1,3,0,1065.65,0,0,0.95,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1
20,14,0,627.93,0,0,5,1,0.2,866,1,1,1,0,1,1,3,0,596.53,0,1,0.95,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0
12,30,1,4618.68,0,0,5,7,1.0,395,1,0,1,0,1,1,3,0,4442.45,0,2,0.9618,1,0,0,0,0,0,0,1,3,2,0,1,0,0,0
17,14,0,2249.4,1,22,24,0,0.0,140,1,1,1,0,1,0,6,0,2136.93,0,2,0.95,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0
14,7,0,502.65,1,14,12,1,0.083,453,1,1,1,0,1,1,2,0,477.52,0,0,0.95,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
15,30,1,586.57,0,0,12,1,0.083,1154,1,0,1,0,1,1,1,1,557.24,0,0,0.95,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6,14,1,3525.53,1,17,6,7,1.0,41,1,1,1,1,0,0,1,1,3513.4,0,0,0.9966,1,0,0,1,0,0,1,0,2,2,0,1,0,0,0
14,14,1,1069.24,0,0,17,2,0.118,1119,1,1,1,0,1,1,0,1,1015.78,0,2,0.95,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0
3,7,1,379.28,0,0,24,0,0.0,110,1,1,1,0,1,1,6,0,360.32,0,0,0.95,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
17,7,0,200.0,1,22,15,2,0.133,651,1,1,1,0,1,1,6,0,190.0,0,0,0.95,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
12,14,1,3865.81,1,62,14,4,0.286,155,3,0,1,0,1,1,1,1,3611.55,1,0,0.9342,0,0,1,0,0,0,1,0,3,1,0,0,0,0,1
15,30,1,922.02,1,22,3,2,0.667,1101,1,1,1,0,1,1,3,0,875.92,0,0,0.95,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0
18,7,0,3465.67,0,0,26,1,0.038,1063,1,1,0,0,1,1,5,0,3292.39,0,1,0.95,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,14,1,422.34,1,6,29,3,0.103,659,1,1,1,0,1,1,5,0,401.22,0,0,0.95,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0
16,7,0,1843.08,1,11,4,3,0.75,281,1,1,1,0,1,1,5,0,1750.93,0,1,0.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14,14,1,1448.98,0,0,7,3,0.429,1523,1,1,1,0,1,1,5,0,1376.53,0,0,0.95,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
11,30,1,814.24,0,0,7,0,0.0,293,1,1,1,0,1,1,5,0,773.53,0,0,0.95,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0
8,14,1,2827.08,0,0,17,1,0.059,950,2,1,1,0,1,1,1,1,2685.73,0,1,0.95,0,0,0,0,0,0,1,0,3,2,0,1,0,0,0
11,14,1,3210.06,1,11,10,8,0.8,4,4,1,1,0,1,1,5,0,3081.94,1,0,0.9601,1,1,1,0,0,0,0,0,4,2,0,0,0,1,0
8,14,1,2772.4,0,0,18,2,0.111,927,1,1,1,0,1,1,1,1,2633.78,0,0,0.95,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0
6,30,1,1281.23,0,0,18,3,0.167,1085,1,1,1,0,1,1,1,1,1217.17,0,0,0.95,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0
5,14,1,2028.24,1,6,24,1,0.042,821,1,1,1,0,1,1,2,0,1926.83,0,0,0.95,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0
4,14,1,417.76,1,24,13,2,0.154,1351,1,1,1,0,1,1,1,1,396.87,0,1,0.95,0,0,0,0,0,0,1,0,2,2,0,1,0,0,0
4,14,1,1195.26,1,16,12,0,0.0,128,1,1,1,0,1,1,2,0,1135.5,0,1,0.95,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0
4,7,1,1102.7,1,9,23,0,0.0,915,1,1,1,0,1,1,5,0,1047.56,0,2,0.95,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0
7,14,1,1375.44,0,0,27,0,0.0,1007,1,1,1,0,1,1,3,0,1306.67,0,0,0.95,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
6,14,1,2759.13,1,44,13,8,0.615,222,1,0,1,0,1,1,0,1,2733.1,0,2,0.9906,0,0,0,0,0,1,1,1,4,2,0,1,0,0,0
12,30,1,373.79,1,14,1,2,1.0,1149,1,1,1,0,1,1,3,0,355.1,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,30,1,1596.89,0,0,5,0,0.0,422,1,1,1,0,1,1,6,0,1517.05,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,30,1,2554.17,0,0,28,1,0.036,868,1,1,1,0,1,1,6,0,2426.46,0,1,0.95,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
18,30,1,1503.77,0,0,26,0,0.0,140,1,1,1,0,1,1,2,0,1428.58,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15,7,0,1498.21,1,16,23,1,0.043,1656,2,1,1,0,1,1,1,1,1423.3,0,0,0.95,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
18,30,1,718.04,0,0,23,2,0.087,182,1,1,1,0,1,1,2,0,682.14,0,1,0.95,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
12,14,1,2395.3,0,0,21,3,0.143,1674,1,1,1,0,1,1,5,0,2275.54,0,1,0.95,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0
11,14,1,408.9,0,0,9,1,0.111,681,1,1,1,0,1,1,3,0,388.46,0,1,0.95,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0
7,7,1,705.6,1,19,23,3,0.13,1557,1,1,1,0,1,1,2,0,670.32,0,1,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,30,1,1736.07,0,0,29,1,0.034,190,1,1,1,0,1,1,0,1,1649.27,0,1,0.95,0,0,0,0,0,0,1,0,3,1,0,0,1,0,0
6,14,1,1560.78,1,18,23,3,0.13,1255,1,1,1,0,1,0,1,1,1482.74,0,0,0.95,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
9,14,1,1503.75,1,15,29,2,0.069,1404,1,1,1,0,1,1,3,0,1428.56,0,1,0.95,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17,14,0,2588.71,1,17,25,3,0.12,1240,1,1,1,0,1,1,5,0,2459.27,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,30,1,5334.6,1,49,3,3,1.0,202,1,0,1,1,1,1,0,1,4906.49,0,0,0.9197,1,0,0,1,0,1,1,0,4,1,0,1,0,0,0
16,30,1,2719.83,0,0,17,3,0.176,295,2,0,1,0,1,1,4,0,2627.5,1,0,0.9661,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0
3,14,1,1927.88,0,0,19,2,0.105,1588,1,1,1,0,1,1,3,0,1831.49,0,0,0.95,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5,7,1,3569.86,1,22,7,5,0.714,296,1,0,0,0,1,0,0,1,3439.63,1,2,0.9635,1,0,0,0,1,0,1,1,4,2,0,1,0,0,0
2,30,1,4901.73,1,42,17,8,0.471,34,4,0,1,0,1,1,3,0,4772.91,0,0,0.9737,1,0,1,0,0,1,0,0,1,2,0,1,0,0,0
16,7,0,1639.51,1,6,10,1,0.1,877,1,1,1,0,1,1,5,0,1557.53,0,1,0.95,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0
18,14,0,1514.83,1,5,17,0,0.0,1788,1,1,1,0,1,1,2,0,1439.09,0,1,0.95,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1
10,7,0,2413.56,0,0,18,0,0.0,753,1,1,1,0,1,1,3,0,2292.88,0,1,0.95,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
20,7,0,911.86,0,0,16,2,0.125,1108,1,1,1,0,1,1,6,0,866.27,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16,7,0,1361.75,0,0,21,1,0.048,1569,1,1,1,0,1,1,5,0,1293.66,0,0,0.95,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
19,30,1,1702.72,1,18,18,1,0.056,1033,1,1,1,0,1,1,1,1,1617.58,0,1,0.95,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0
8,30,1,1030.15,0,0,25,1,0.04,188,1,1,1,0,1,1,1,1,978.64,0,1,0.95,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
